id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user-verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
363,1290724184218308609,2020-08-04 19:00:00,Honey! https://t.co/6DRkuMct2o,None,None,None,None,None,169,21,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290724183140335616, 'id_str': '1290724183140335616', 'indices': [7, 30], 'media_url': 'http://pbs.twimg.com/media/EemSzlcWAAAwEd_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EemSzlcWAAAwEd_.jpg', 'url': 'https://t.co/6DRkuMct2o', 'display_url': 'pic.twitter.com/6DRkuMct2o', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290724184218308609/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 439, 'h': 370, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 439, 'h': 370, 'resize': 'fit'}, 'medium': {'w': 439, 'h': 370, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
364,1290663786265882626,2020-08-04 15:00:00,Some of a beat https://t.co/1UhxQy4WCV,None,None,None,None,None,72,11,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290663785133477893, 'id_str': '1290663785133477893', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/Eelb39VXkAUJrqH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eelb39VXkAUJrqH.jpg', 'url': 'https://t.co/1UhxQy4WCV', 'display_url': 'pic.twitter.com/1UhxQy4WCV', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290663786265882626/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 392, 'h': 457, 'resize': 'fit'}, 'small': {'w': 392, 'h': 457, 'resize': 'fit'}, 'large': {'w': 392, 'h': 457, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
365,1290603389307559937,2020-08-04 11:00:00,Let's Hurt each other https://t.co/X7m063M3gT,None,None,None,None,None,254,48,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290603388179226624, 'id_str': '1290603388179226624', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/Eekk8ZJWoAAod8i.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eekk8ZJWoAAod8i.jpg', 'url': 'https://t.co/X7m063M3gT', 'display_url': 'pic.twitter.com/X7m063M3gT', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290603389307559937/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 432, 'h': 518, 'resize': 'fit'}, 'medium': {'w': 432, 'h': 518, 'resize': 'fit'}, 'large': {'w': 432, 'h': 518, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
366,1290542990306480130,2020-08-04 07:00:00,"Get out, PPX!!! https://t.co/pRJq6FxYLY",None,None,None,None,None,77,5,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290542989253771264, 'id_str': '1290542989253771264', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/EejuAtnXgAAhO1i.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EejuAtnXgAAhO1i.jpg', 'url': 'https://t.co/pRJq6FxYLY', 'display_url': 'pic.twitter.com/pRJq6FxYLY', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290542990306480130/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 462, 'h': 534, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 462, 'h': 534, 'resize': 'fit'}, 'small': {'w': 462, 'h': 534, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,ht,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
367,1290482593993908226,2020-08-04 03:00:01,Happy birthday https://t.co/kuJxRWs9XM,None,None,None,None,None,318,42,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290482592840466432, 'id_str': '1290482592840466432', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/Eei3FLcUwAAilIZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eei3FLcUwAAilIZ.jpg', 'url': 'https://t.co/kuJxRWs9XM', 'display_url': 'pic.twitter.com/kuJxRWs9XM', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290482593993908226/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 462, 'h': 538, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 462, 'h': 538, 'resize': 'fit'}, 'large': {'w': 462, 'h': 538, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
368,1290422193822867457,2020-08-03 23:00:00,Please call me red scarf https://t.co/e2tXzq1eJB,None,None,None,None,None,125,15,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290422192698732545, 'id_str': '1290422192698732545', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/EeiAJbYWsAEz7jo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeiAJbYWsAEz7jo.jpg', 'url': 'https://t.co/e2tXzq1eJB', 'display_url': 'pic.twitter.com/e2tXzq1eJB', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290422193822867457/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 392, 'h': 443, 'resize': 'fit'}, 'large': {'w': 392, 'h': 443, 'resize': 'fit'}, 'small': {'w': 392, 'h': 443, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
369,1290361796860280832,2020-08-03 19:00:00,Assassin's Creed https://t.co/PH3DGpzJ98,None,None,None,None,None,295,47,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290361795685818368, 'id_str': '1290361795685818368', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/EehJN2-WoAAhVYN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EehJN2-WoAAhVYN.jpg', 'url': 'https://t.co/PH3DGpzJ98', 'display_url': 'pic.twitter.com/PH3DGpzJ98', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290361796860280832/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 462, 'h': 526, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 462, 'h': 526, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 526, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
370,1290301398899396608,2020-08-03 15:00:00,I want to play Nintendo Switch https://t.co/wSnqbNLdAy,None,None,None,None,None,340,43,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290301397783715843, 'id_str': '1290301397783715843', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/EegSSPQWoAM5gzB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EegSSPQWoAM5gzB.jpg', 'url': 'https://t.co/wSnqbNLdAy', 'display_url': 'pic.twitter.com/wSnqbNLdAy', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290301398899396608/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 462, 'h': 412, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 462, 'h': 412, 'resize': 'fit'}, 'small': {'w': 462, 'h': 412, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
371,1290241001907396609,2020-08-03 11:00:01,"Too long,I don't translate... https://t.co/nY5dYjITQT",None,None,None,None,None,245,25,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290241000481275905, 'id_str': '1290241000481275905', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EefbWpxUwAENP9d.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EefbWpxUwAENP9d.jpg', 'url': 'https://t.co/nY5dYjITQT', 'display_url': 'pic.twitter.com/nY5dYjITQT', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290241001907396609/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 462, 'h': 582, 'resize': 'fit'}, 'small': {'w': 462, 'h': 582, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 582, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
372,1290180603439022080,2020-08-03 07:00:00,What a Shameless https://t.co/tDM9tCwHIM,None,None,None,None,None,89,6,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290180602394578944, 'id_str': '1290180602394578944', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/EeekbBXUEAA7die.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeekbBXUEAA7die.jpg', 'url': 'https://t.co/tDM9tCwHIM', 'display_url': 'pic.twitter.com/tDM9tCwHIM', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290180603439022080/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 462, 'h': 459, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 459, 'resize': 'fit'}, 'large': {'w': 462, 'h': 459, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
373,1290120205117530112,2020-08-03 03:00:00,Spicy eyes https://t.co/mbzNqbSylQ,None,None,None,None,None,167,21,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290120203796279296, 'id_str': '1290120203796279296', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/EedtfXDU8AAP36r.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EedtfXDU8AAP36r.jpg', 'url': 'https://t.co/mbzNqbSylQ', 'display_url': 'pic.twitter.com/mbzNqbSylQ', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290120205117530112/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 328, 'h': 412, 'resize': 'fit'}, 'large': {'w': 328, 'h': 412, 'resize': 'fit'}, 'medium': {'w': 328, 'h': 412, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
374,1290059807257317376,2020-08-02 23:00:00,"I don't want study,you take me home https://t.co/H5L9VToBVW",None,None,None,None,None,286,48,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1290059806200352770, 'id_str': '1290059806200352770', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/media/Eec2jweU0AI5JzI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eec2jweU0AI5JzI.jpg', 'url': 'https://t.co/H5L9VToBVW', 'display_url': 'pic.twitter.com/H5L9VToBVW', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1290059807257317376/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 462, 'h': 426, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 426, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 462, 'h': 426, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
375,1289999411884331009,2020-08-02 19:00:01,Merry Christmas https://t.co/cRMgteFvR9,None,None,None,None,None,76,11,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289999410630242304, 'id_str': '1289999410630242304', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/Eeb_oRcUMAA-iRT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eeb_oRcUMAA-iRT.jpg', 'url': 'https://t.co/cRMgteFvR9', 'display_url': 'pic.twitter.com/cRMgteFvR9', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1289999411884331009/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 462, 'h': 582, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 462, 'h': 582, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 582, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,et,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
376,1289939012212240384,2020-08-02 15:00:01,Travel Mokou https://t.co/4NjAn0oNES,None,None,None,None,None,210,35,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289939010970718209, 'id_str': '1289939010970718209', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/EebIsjLUEAEqPJv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EebIsjLUEAEqPJv.jpg', 'url': 'https://t.co/4NjAn0oNES', 'display_url': 'pic.twitter.com/4NjAn0oNES', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1289939012212240384/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 462, 'h': 528, 'resize': 'fit'}, 'small': {'w': 462, 'h': 528, 'resize': 'fit'}, 'large': {'w': 462, 'h': 528, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,cs,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
377,1289878614142365697,2020-08-02 11:00:01,"Honey, let's start again https://t.co/yVFWxZzSVR",None,None,None,None,None,116,10,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289878612657635328, 'id_str': '1289878612657635328', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/EeaRw57VAAAfR6L.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeaRw57VAAAfR6L.jpg', 'url': 'https://t.co/yVFWxZzSVR', 'display_url': 'pic.twitter.com/yVFWxZzSVR', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1289878614142365697/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 462, 'h': 436, 'resize': 'fit'}, 'small': {'w': 462, 'h': 436, 'resize': 'fit'}, 'large': {'w': 462, 'h': 436, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
378,1289818215388811264,2020-08-02 07:00:00,"We're sorry, the number you have reached is not in service at this time. Please check the number or try your call again. https://t.co/D7UiQApg8v",None,None,None,None,None,190,23,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289818214277378054, 'id_str': '1289818214277378054', 'indices': [121, 144], 'media_url': 'http://pbs.twimg.com/media/EeZa1QbU8AYWCTX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeZa1QbU8AYWCTX.jpg', 'url': 'https://t.co/D7UiQApg8v', 'display_url': 'pic.twitter.com/D7UiQApg8v', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1289818215388811264/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 420, 'h': 548, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 420, 'h': 548, 'resize': 'fit'}, 'small': {'w': 420, 'h': 548, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
379,1289757816333336577,2020-08-02 03:00:00,We https://t.co/93tsJtk3ug,None,None,None,None,None,431,74,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289757815314161665, 'id_str': '1289757815314161665', 'indices': [3, 26], 'media_url': 'http://pbs.twimg.com/media/EeYj5kwVoAEafDH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeYj5kwVoAEafDH.jpg', 'url': 'https://t.co/93tsJtk3ug', 'display_url': 'pic.twitter.com/93tsJtk3ug', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1289757816333336577/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 424, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 383, 'h': 424, 'resize': 'fit'}, 'large': {'w': 383, 'h': 424, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,und,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
380,1289697418741612544,2020-08-01 23:00:00,I want baobao https://t.co/weCVCmnmPk,None,None,None,None,None,147,24,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289697417487556608, 'id_str': '1289697417487556608', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/EeXs99UVoAAjEqH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeXs99UVoAAjEqH.jpg', 'url': 'https://t.co/weCVCmnmPk', 'display_url': 'pic.twitter.com/weCVCmnmPk', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1289697418741612544/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 362, 'h': 417, 'resize': 'fit'}, 'medium': {'w': 362, 'h': 417, 'resize': 'fit'}, 'small': {'w': 362, 'h': 417, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
381,1289637022156521472,2020-08-01 19:00:01,Honey! https://t.co/M7ruUWnckF,None,None,None,None,None,192,29,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289637020956938242, 'id_str': '1289637020956938242', 'indices': [7, 30], 'media_url': 'http://pbs.twimg.com/media/EeW2CatU0AIJ0H-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeW2CatU0AIJ0H-.jpg', 'url': 'https://t.co/M7ruUWnckF', 'display_url': 'pic.twitter.com/M7ruUWnckF', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1289637022156521472/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 439, 'h': 370, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 439, 'h': 370, 'resize': 'fit'}, 'medium': {'w': 439, 'h': 370, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
382,1289576623356829696,2020-08-01 15:00:00,Good morning~miao https://t.co/xTLHjcu9Vr,None,None,None,None,None,534,111,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289576622165643266, 'id_str': '1289576622165643266', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/EeV_GvrU0AImucV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeV_GvrU0AImucV.jpg', 'url': 'https://t.co/xTLHjcu9Vr', 'display_url': 'pic.twitter.com/xTLHjcu9Vr', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1289576623356829696/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 392, 'h': 365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 392, 'h': 365, 'resize': 'fit'}, 'small': {'w': 392, 'h': 365, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
383,1289576623356829696,2020-08-01 15:00:00,Good morning~miao https://t.co/xTLHjcu9Vr,None,None,None,None,None,534,111,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289576622165643266, 'id_str': '1289576622165643266', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/EeV_GvrU0AImucV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeV_GvrU0AImucV.jpg', 'url': 'https://t.co/xTLHjcu9Vr', 'display_url': 'pic.twitter.com/xTLHjcu9Vr', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1289576623356829696/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 392, 'h': 365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 392, 'h': 365, 'resize': 'fit'}, 'small': {'w': 392, 'h': 365, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
